Time,ATCC,ADK,ARK,BAY,BCC,BTS,BTC,BCH,BTCD,BDL,BLK,BLOCK,BURST,GBYTE,BCN,CLAM,CLOAK,CMP,XCP,CRW,DCT,DASH,DCR,DMD,DGB,XDN,DOGE,ECN,EMC2,XEL,EMC,ENRG,ETH,ETC,EXP,FCT,FAIR,FRST,GXS,GAM,GAME,GOLOS,GRC,GRS,NLG,HSR,IOC,ION,MIOTA,KMD,LBC,LEO,LSK,LTC,LKK,ETP,MONA,XMR,MUE,MOON,NAV,XEM,NEO,NMC,NEBL,NXS,NLC2,NXT,OK,OMNI,PIVX,PART,PPC,POT,RADS,RDD,XRP,RISE,RBY,SIB,SLS,SHIFT,SC,SKY,SPR,SPRTS,STEEM,XLM,STRAT,SYS,TCC,UBQ,UNO,XVG,VTC,VIA,WAVES,XZC,ZEC,ZEN
2017-03-22,0,0,0,6962150,10741700,0,8256310,0,3604820,1271180,18187100000,5600170,14565900,2114590,2077200,2399490,0,1773920,686887000,23476000,0,2815350,619086,26640300,0,13523300,606057,573678,218160000,3880120000,0,2656540,1369220,31737300,0,502888,16301100,9826760,1921410,2736000,456219,0,0,7437050,2202640,9063620,1622000,0,1464330,31990800,200521000,0,1815080,122101,1675950,3342540,0,8247550,78605,9424490,9666550,9074220,10456600,723177,2576620,0,27461000,3820170,14901100,2425220,5820020,656012,337323,9074220,1176580,2159730,0,627967,625716,21668,37923800,13503800,6610660,0,2316170,456358,1216820,1594880,29040100,7936210,771895,0,142286000,15530800,302815000,257915000,148096,8856920,60554100,0
2017-03-23,0,3230870,0,5119320,10431300,0,9258960,0,3508020,1703800,17043400000,5680620,14752000,2109630,1959650,2443340,0,3158990,727130000,24379400,0,2625860,597965,25981500,0,12908400,619147,611141,215468000,3831310000,0,2401300,1508480,30836100,0,432420,16705200,8745850,1770830,2605410,446533,0,0,7410310,2450990,8934290,1708900,0,1473160,30009500,197783000,0,1906970,169947,1554370,3989870,0,8659150,61027,8226710,8823300,12484900,9982710,668656,2181260,0,35762100,3755350,12949700,2156740,5353190,888312,396222,12484900,1170360,2095650,0,749571,500821,31797,39601600,13443600,6621990,0,2173450,580441,1252230,1681740,27533600,8269680,728003,0,146839000,14093500,303834000,271965000,399839,8175150,63969700,0
2017-03-24,0,5469380,0,4341440,11530000,0,7697080,0,3283440,1563600,16857000000,5616360,14453800,2425120,2020970,2609430,0,4912500,729578000,31348600,0,2584580,644214,26269700,0,12999300,525051,833988,206033000,3929230000,0,2535630,2091380,33005900,0,532013,16005900,9261530,1839650,2351730,512906,0,0,6954710,2762490,9374640,1948550,0,1512910,28291600,199924000,0,1867650,170100,1447210,4428270,0,8320600,56191,8512110,8777070,12736800,10678100,712243,2084090,0,34518300,3899460,13516900,2179070,5366160,880077,386584,12736800,1596170,2063420,0,741435,565883,24902,37396000,12922000,7559210,0,2423280,528356,1098850,1696640,27268900,7695130,767871,0,134264000,16279800,309519000,393620000,393481,7364760,61898800,0
2017-03-25,0,6219660,0,2539940,15418900,0,7235900,0,3500440,1392870,15204800000,5565710,14065500,2340060,1755990,2165440,0,4587640,696738000,30441500,0,2523900,553041,28726800,0,12575200,460803,750582,218022000,4825700000,0,2450120,1873980,32143500,0,650827,18043200,7465750,554995,1948400,504848,0,0,6397940,2985450,8736110,1778080,0,1521210,27060600,205034000,0,1936330,300009,1161360,3844870,0,8347050,58184,8284810,7682060,15413400,9796660,672703,1926170,0,24932700,3465900,13051900,2125440,4833360,794204,422903,15413400,1943230,1953730,0,814381,636281,28167,35091900,11276200,6939040,0,2152960,600143,1412080,1680080,28087600,7172080,708750,0,125381000,15006300,298839000,392674000,240132,7515310,60684200,0
2017-03-26,0,8487710,0,3728360,17464100,0,7220580,0,3614130,1464680,15814800000,6293990,13434000,2299680,1828860,2407560,0,3407190,677736000,42224800,0,2589570,585508,32354300,0,12559500,441722,1162950,205706000,4574540000,0,2329760,2010490,30574600,0,487185,21147700,8647770,1573570,2207330,506946,0,0,6454900,4349640,9255630,1763640,0,1512620,28232500,204723000,0,1967890,247732,1614830,4353930,0,8363350,52705,7947740,7708450,16877400,14065700,734856,1933300,0,31745000,3470520,12844000,2638350,5168180,825546,490510,16877400,2070860,1972420,0,832610,642632,20012,42730300,13011500,7427740,0,2433230,1056590,1795510,1972680,29638800,7721390,738639,0,114201000,14275300,285884000,342448000,372867,7659390,60007100,0
2017-03-27,0,7023410,0,3368800,17109800,0,8857890,0,3625440,1554670,15785000000,37541800,13354800,2565620,1828490,2061640,0,3355600,673078000,61324700,0,2618330,565953,30181600,0,12531500,446549,1251330,212515000,4624990000,0,2746600,1990480,31199900,0,505594,18671700,7214470,1695930,2139310,426380,0,0,6482450,3604380,10799700,2066380,0,1518000,28413300,204793000,0,1907720,202182,1721630,6264620,0,8058250,58443,7900470,7602580,14398900,12180900,685802,1850800,0,30951000,3488370,12645600,4631630,5102810,820187,514484,14398900,2129570,1901910,0,800670,668184,14249,40006500,18499800,8892670,0,2791370,1038480,2170310,2484090,32249800,9001700,1003410,0,122383000,14457100,280203000,354514000,369645,8261960,57118900,0
2017-03-28,0,5779690,0,3493830,18635300,0,9527800,0,3748590,1721230,16964500000,13893000,14098000,2860050,1804210,2301930,0,3450460,606012000,45080700,0,3055920,697409,26824700,0,13883500,540785,1272820,192717000,4482160000,0,3257500,2073370,31707800,0,586507,20767400,7968090,1622920,2756010,506351,0,0,6657440,3860060,13863600,2173030,0,1515020,30155600,205012000,0,2083960,188478,2290400,5391630,0,9313850,56523,8571030,8309130,15246200,11982000,720884,2740580,0,32438000,3947740,12946000,3834320,5173090,886564,613360,15246200,1970410,2071530,0,758043,889922,10310,36814100,17057300,7929030,0,2747220,1319480,1900140,2324730,35840300,9586900,1221330,0,119969000,13495400,276545000,357724000,396147,7787420,52396100,0
2017-03-29,0,6657590,0,3774980,19176200,0,46833900,0,4129730,1431750,16990900000,8735030,14273700,2762630,2023430,2119980,0,3519790,631616000,53626700,0,3215690,770250,30343700,0,13487900,679002,1377000,204442000,4561150000,0,3170740,1941350,36058100,0,575690,19246700,8934770,1814760,3691440,474869,0,0,7581400,4349630,18825700,3456430,0,1510760,31894700,208728000,0,2099900,233299,3276880,5955530,0,11032500,69183,8491590,9009730,15161000,12201900,878122,2769260,0,33038600,4639090,13639800,3801920,6160740,605984,592148,15161000,1594010,1981910,0,886813,886121,14203,40084800,17657100,9844970,0,3478750,1420560,1868880,2079550,37404200,8909040,1308330,0,122347000,14605700,282266000,356171000,401401,8159310,62717300,0
2017-03-30,0,6420600,0,3894580,19700100,0,25760600,0,4189290,1344980,16929800000,10743100,16074300,2491570,2307270,1976610,0,5176060,607325000,51143700,0,2997510,729483,30229500,0,13662600,797153,1286100,209841000,4793280000,0,3403350,1854860,36776900,0,510339,20044600,8852450,1809420,3052700,415306,0,0,7760590,4527730,15244100,3418880,0,1510860,35284300,210627000,0,2334020,254476,3984870,6795840,0,10623400,68928,8738020,8826990,15349900,12942900,880408,2583670,0,33237000,6525250,14048800,4419060,6005340,1163540,537053,15349900,1484110,1954030,0,883535,1049890,6955,37505200,19806700,9454060,0,3726350,1053570,2753580,2711940,40277900,9489130,1221640,0,134032000,14363300,299146000,378563000,639471,8689750,61533300,0
2017-03-31,0,5602260,0,3897930,19395400,0,24724800,0,4146450,1217250,16679000000,11339900,16165000,2384010,2206920,2034160,0,3962900,572175000,55277700,0,2791040,693199,33095800,0,12754700,705554,1202680,252768000,4671190000,0,3229590,1896660,33727200,0,631180,20262800,9071680,1799420,3301150,398942,0,0,7801960,4540250,15848200,3077330,0,1496570,34687700,353860000,0,2754630,363893,5602240,5762270,0,10511800,61726,8426300,10316300,14843300,13395900,907618,3049670,0,43713200,5594280,15779200,4374300,5619220,913011,577790,14843300,1520310,1883930,0,869060,1108250,7566,38543500,19494900,9203790,0,5926630,1198860,2715910,2607420,38145600,8828470,1254440,0,125699000,15866800,295489000,487885000,524939,8048770,65584900,0
2017-04-01,0,6142850,0,3263250,20858600,0,31013500,0,4581620,1311220,17413000000,11145700,16726700,2430900,2325330,2088170,0,4552350,534806000,57887700,0,3055680,698002,36208400,0,13519700,772714,1319030,254292000,4517510000,0,3358250,1950500,33177800,0,652123,19916500,8870730,1591670,3147170,428994,0,0,7352780,4445580,17356000,3053750,0,1504100,32586900,335526000,0,2552620,341006,4056620,6171080,0,10180300,53697,9323170,9998540,15258800,13687700,801821,3364920,0,47423900,5331990,15382500,4875790,5442620,1207340,530478,15258800,1833970,1892060,0,927419,1430810,15908,40619400,19578400,9563780,0,5570250,1636360,2629400,2536340,37664400,9217240,1227670,0,134287000,16425600,291737000,812963000,547029,8190790,69257500,0
2017-04-02,0,5829780,0,3293820,23780900,0,34994100,0,4854520,1205350,17559400000,10482300,17767800,2514140,2845050,2212250,0,4695680,491501000,58887100,0,2938250,723998,36569400,0,14912500,808381,1221470,248588000,4582700000,0,3197810,2016270,34935100,0,584897,19574100,9386550,1608230,3452230,470766,0,0,7282890,4950960,18770900,3008190,0,1502770,32919700,346209000,0,2644680,521813,2520950,6022120,0,10179200,62806,9934840,9492690,13485100,13764000,785884,3220490,0,47553500,5372050,15256100,4536940,5416230,1515800,596769,13485100,2061400,1875450,0,1091840,1245670,12267,41540800,24835000,9220590,0,5133420,1556100,2466980,2406680,35004500,9050840,1201060,0,157994000,18385800,304574000,820232000,684551,8379640,64197700,0
2017-04-03,0,5203690,0,3477040,23190700,0,28573300,0,6163090,1491080,17924600000,10766900,27563700,2622240,3018530,1785760,0,4962770,408589000,50723600,0,3813610,889945,53320000,0,16381500,835178,1261970,239440000,4411030000,0,3481500,1994880,35245600,0,551497,19725900,8974220,1579700,4360370,892827,0,0,7465270,4982190,17890200,3211670,0,1500580,28673600,390802000,0,2586390,921249,2656700,5611210,0,10290400,75157,9485540,12399300,13622300,17359500,719657,3062940,0,47164600,5051960,19616000,4733100,5749420,1559050,624188,13622300,1927940,1830300,0,1374010,1041100,14394,38824200,27052500,9069970,0,5914310,1275030,2298190,2420130,34373600,10858200,1288460,0,145174000,29039100,286817000,2261800000,565676,7974270,64128500,0
2017-04-04,0,5420480,0,4029480,26668800,0,26031600,0,5317950,1295270,18619000000,9891990,24360700,2592050,2733460,1450020,0,4231930,456882000,49787600,0,3574560,1135110,47001200,0,15104400,861883,1288110,235018000,3969730000,0,3506620,1970290,36906800,0,616887,21495000,9745700,1699280,3986710,803672,0,0,7332310,4950860,18350800,3059600,0,1509000,28592300,409793000,0,2558690,629036,2624670,5235490,0,9993700,66579,9475870,10518300,13229400,15126800,798116,3128310,0,40618200,5083690,17684500,4150340,5699200,1628790,536907,13229400,2067850,1862220,0,1945500,1186850,13807,40843400,35124600,9353120,0,6516930,1170890,2074320,2488760,38360500,10390800,1389900,0,179777000,22227000,289275000,1239170000,587608,8658380,64046000,0
2017-04-05,0,4965150,0,3690350,28317800,0,25796100,0,5196570,1309320,18435700000,10717100,23604200,2601900,2928540,1271700,0,4511720,498097000,46009800,0,3642750,1009640,47651800,0,14679500,865959,1257920,241974000,4037940000,0,3366260,1951600,36668300,0,563849,20941100,9508580,1948350,4147940,991016,0,0,7148360,5019750,18141300,2831910,0,1514990,27882600,416432000,0,2594450,662284,2283430,5110420,0,9254100,75010,8901870,10512500,12675500,15664800,761201,3153990,0,39664400,5795810,17026900,4289100,5874270,1903220,504220,12675500,1993730,1798770,0,1705380,1146140,7748,39291200,38194700,9687640,0,6201700,1094660,2457580,2411120,37088600,10850800,1380030,0,164592000,21195500,303396000,1402530000,579499,9116270,63575400,0
2017-04-06,0,5618600,0,3958200,28510400,0,26610500,0,5318250,1159400,18302600000,10819800,23971900,2595470,3264060,1282030,0,4863690,537046000,47454900,0,3540260,962641,47611700,0,15393800,989842,1494460,248631000,4089930000,0,3548150,1985450,37483900,0,537053,23110200,9588830,2292850,4844510,2013250,0,0,7198270,5078300,19416000,3519640,0,1498630,29536500,561808000,0,2539510,543456,2669810,5375070,0,9238350,94766,9819370,11917400,12423000,15961400,1155350,3001370,0,39217700,6695640,18756400,4258180,6020210,1590430,465543,12423000,1912830,2237370,0,1454210,1180380,19442,39014200,41285000,9904680,0,6077650,1298650,2912020,2394400,41780700,9793520,1297120,0,157325000,22141500,278971000,1338210000,575903,9749520,60520700,0
2017-04-07,0,6750130,0,4303910,30770800,0,25244800,0,5112310,1427750,19168500000,10206700,22121100,2611770,3482650,1294650,0,3540450,479637000,44938800,0,3784190,947366,49634000,0,14790400,1036580,1412840,241422000,3878210000,0,3245130,2006830,38465900,0,537084,22547900,9989500,2567220,4405080,1237270,0,0,7451170,4624350,16706500,2925040,0,1532480,27770500,516533000,0,2885930,518854,2436630,5114160,0,9393550,70885,11018200,11228600,13652300,14407100,759699,3061910,0,46836100,6634440,18331800,3760150,6146890,1672560,580671,13652300,1807250,2266830,0,2016020,1331010,10147,38851400,44359400,9115590,0,5395930,1325570,2545880,2286740,39945700,9617470,1354590,0,149323000,19799100,275287000,1228290000,752932,11719400,59523300,0
2017-04-08,0,6447810,0,6461480,32329000,0,23239000,0,4956820,1498730,19068600000,10322900,21619400,2506810,3308870,1567760,0,4268340,476916000,40994700,0,4984150,823986,43374600,0,14160700,1193890,1495790,244756000,3783000000,0,2957780,1981490,37095300,0,534250,23348100,11262700,2788800,4614620,1051620,0,0,8576200,5155940,17405500,2806410,0,1539820,25973300,471828000,0,3342760,364162,3292390,5138310,0,9472800,68157,10506500,10774200,12955500,14459400,820466,2860620,0,47404600,7476530,17639100,3637460,18620100,1987400,577577,12955500,1840640,3264410,0,1484510,1187910,15127,35230200,44420500,8766580,0,5087410,1256780,2592930,2136320,38509800,9076790,1291390,0,151344000,24869500,275199000,1363900000,601052,11120300,61741700,0
2017-04-09,0,6952270,0,5401340,34156000,0,21585600,0,4986520,1497030,19134400000,10258500,22165700,2571490,3580690,1636850,0,3914080,489452000,52201500,0,4998240,842009,46844000,0,14286400,1235100,1420490,245821000,4009010000,0,3116000,1964400,39776500,0,695731,27993800,10963900,2645170,4665990,975075,0,0,8075450,4788020,16925300,3075590,0,1539380,29470500,499887000,0,2911490,1199300,3260330,5104160,0,9483950,70743,10646600,11787400,11820400,14829400,812748,2970170,0,47436300,7544060,18968900,3593190,10647700,1666720,573623,11820400,1894370,3210780,0,1784350,1192730,19425,38255600,44171300,9459970,0,5255800,1274840,2866040,2169590,38094800,9505970,1246140,0,166109000,26356300,297207000,1343050000,600216,12344200,66355600,0
2017-04-10,0,7160940,0,5095500,35273600,0,23803600,0,4901960,1414520,19311200000,9968740,21410600,2588620,3382970,1667950,0,3451350,467460000,55567300,0,5499790,884903,41439300,0,14735600,1154240,1576980,239316000,3919520000,0,2867210,1952910,39141600,0,757032,29301000,10849800,2446290,4400020,845436,0,0,8009750,4138680,17122300,2989340,0,1549490,27653600,440977000,0,2995620,561579,3073340,4975730,0,9442100,64249,10319400,11406600,12594100,13778400,798504,2795180,0,44007000,8116430,19123800,3410140,8428490,2009030,637522,12594100,1800820,3425960,0,1572560,1112000,18044,36567600,41538600,9056500,0,5197540,1227980,2981840,4324300,39278400,9399130,1144120,0,183982000,24924900,295155000,1280150000,607283,15169400,66021000,0
2017-04-11,0,7163270,0,4749380,36618600,0,25848600,0,5459330,1630870,19316000000,9863300,21945200,2546710,3502320,1690080,0,2980500,442808000,53672100,0,6857150,843774,43149100,0,16190600,1174580,1436920,235280000,3941100000,0,2919630,2061950,40851600,0,727111,32033300,10816000,2374620,4642260,827383,0,0,8207020,4410980,16383000,3238680,0,1557430,28371900,450735000,0,3245420,1608210,2758320,4964030,0,10451200,78538,10382600,12335500,12618300,13766400,794509,3111510,0,48891900,7839110,21810900,3410100,8272380,1681680,570055,12618300,1771310,3099930,0,1666680,971589,18284,36726100,41613500,11547700,0,4820460,1358270,3489120,5722920,41460400,9503260,1165310,0,186548000,25429600,311171000,1263420000,607681,13347400,68728500,0
2017-04-12,0,8038420,0,4794590,50133900,0,25892300,0,5431640,1938850,19600800000,9655410,21533000,2661860,3567070,1341990,0,3184850,438679000,53028900,0,6038570,874046,42298500,0,15964200,1264450,1538670,229734000,3938930000,0,2755980,1981250,40871200,0,684658,33341600,9550050,2346820,4564990,1356680,0,0,8122750,4409230,15936400,4394400,0,1581160,27754900,446780000,0,3648920,2264460,2555400,5188380,0,9917850,77271,10753800,12015100,12249500,14046400,951935,2970350,0,60050700,8348840,20512800,3484590,7939000,1707650,588381,12249500,1810900,3094720,0,1859020,932416,23623,36844500,41042600,12133400,0,5204260,1256080,4250960,3878770,44729600,9307740,1127850,0,177420000,25068200,304441000,1238110000,769853,14003300,65983600,0
2017-04-13,0,9193380,0,4344990,63522800,0,24101800,0,5694510,2312390,19541300000,9429610,22595700,3098950,3743610,1719250,0,4255110,492196000,53712000,0,5864210,898596,45210200,0,15696300,1411990,1467510,237470000,4198420000,0,3092210,1973660,42840400,0,653313,31376400,10946600,2334550,4646290,2073580,0,0,8727340,3799860,15510000,3963320,0,5234560,28320300,544751000,0,4726440,2243930,3485780,5174830,0,9698300,69807,10713200,12313300,12048900,14523500,864808,3283440,0,79935700,10393100,20914200,4608280,7848590,2014560,520631,12048900,1964330,2933600,0,1668880,1126910,19732,38725000,41332400,11568900,0,5013760,1241080,4088290,3793040,41905100,10419600,1139760,0,187240000,28128200,309846000,1292790000,803962,14371400,66613800,0
2017-04-14,0,12072800,0,4455610,72172000,0,27556400,0,5512660,2416620,19043800000,9364180,23009500,3051440,3998760,1407750,0,4425170,524892000,51830200,0,5762040,853229,47004900,0,15710300,1423900,1412590,238045000,4531810000,0,3738920,1996350,42076100,0,618704,30649300,13303000,2749090,4480550,1659180,0,0,8415890,4394350,14011900,4224450,0,5556700,30350200,512838000,0,6565090,1954440,3169090,5096820,0,9577000,49258,10829600,11945700,13870300,15504200,848386,3113070,0,85843700,11141000,19735600,4900390,7981830,1655380,502224,13870300,1930820,3604980,0,1408640,1371960,26927,37756300,52941600,11727900,0,5785330,1291250,3689350,3296880,43739900,10662000,1057120,0,190834000,28657400,306779000,1285920000,627748,14689000,70014800,0
2017-04-15,0,13124700,0,4316880,58750800,0,25620500,0,5689730,2647510,18996500000,9304530,24361200,3242600,3958100,1368120,0,4489820,512034000,51613100,0,5707490,953021,46292800,0,16620100,2092790,1418990,239360000,4323100000,0,3990370,2009510,41723700,0,789266,34797100,14019800,2721800,4454100,1613590,0,0,8853250,4302570,13918900,4986980,0,6109280,29729900,523678000,0,5924250,1249210,3129520,5272100,0,9649550,51470,11572400,12156200,15375000,15335800,945655,3206090,0,86546100,9974460,20746800,4564170,8329940,1661870,499886,15375000,1884030,3391190,0,1699510,1577690,22942,38436000,59836700,12188800,0,6128920,1264760,3957980,3318920,42927900,10587000,1053610,0,197651000,29154800,291985000,1258400000,1087450,14331300,78194200,0
2017-04-16,0,23076300,0,4595330,65626200,0,25773700,0,6329940,3194720,19085100000,10191600,27690500,3505190,3745300,1524570,0,4744470,542961000,56916900,0,6714590,1094440,45481800,0,17554600,2586820,1425070,242861000,4450140000,0,4958620,1803540,47777500,0,1127280,34931400,14342500,2704450,5615770,1742300,0,0,9542880,4345210,15339900,5183810,0,6186060,32136100,544263000,0,6627740,554441,3016620,6030130,0,9683600,49354,13611100,12048800,16160900,16527500,892196,3598610,0,101036000,11533000,20172300,4677690,8374550,1980650,504734,16160900,2035650,3320040,0,1964110,1829240,23478,46966700,66669500,13177400,0,6890170,1413790,3900090,3366710,42607600,10038900,1033850,0,220588000,31579100,296093000,1271610000,1547430,13662500,79847000,0
2017-04-17,0,25520300,0,4924900,59082700,0,34505200,0,6983100,3376870,19260500000,10990500,28933600,4132130,3956150,1579350,0,5579350,544956000,57037200,0,8309710,1214610,49408700,0,17518300,2636260,1397750,238216000,4417310000,0,5942900,1976970,54371900,0,1166200,41086900,15203000,3227210,5536100,1767400,0,0,9755120,4493290,16380600,4849220,0,5735020,33882200,536824000,0,6547780,843918,3495610,6232370,0,9579150,59288,12161900,12091400,15560000,17384600,879687,3912840,0,104841000,12566000,20126500,5572250,8706110,2005420,488169,15560000,2162050,3379070,0,2005500,2322030,31969,51583000,66474300,14831200,0,9547280,1377190,4072790,3430180,43298900,10756400,1165750,0,217653000,35001800,292659000,1253560000,1739180,13169500,78887900,0
2017-04-18,0,23483800,0,6519380,53297500,0,37077100,0,6739760,4186830,19433800000,11015600,26756900,3933260,3898000,1629900,0,6353650,547341000,56726800,0,9240880,1197160,50788400,0,18218200,2194960,1567970,237684000,4387860000,0,5076970,1994810,53588300,0,1174660,48696700,17212500,3976720,6188890,1620670,0,0,9244900,4818510,17665500,5037800,0,6267170,33885800,528060000,0,6709470,1636480,3481900,6192850,0,9595500,57423,13213500,12067600,15946000,17290200,942840,4370230,0,102247000,11224100,20089800,5334180,9312160,1700770,553211,15946000,2218790,3398000,0,1740110,2319360,23582,58033600,66240200,16256800,0,8375720,1403940,3699280,3726500,44513600,10903000,1220410,0,235395000,33376300,293752000,1262530000,1444560,12660700,77913000,0
2017-04-19,0,20454300,0,6130740,60314300,0,37488700,0,7139670,4314860,19734800000,11372100,29658500,3996230,3881790,1649700,0,7169990,526688000,57014000,0,9890980,1415890,49657500,0,19158700,2456720,1906070,261650000,4608260000,0,5365520,2088790,62622100,0,1913780,52025800,17360000,3292590,6148610,1743460,0,0,9862550,4852430,18335100,5067420,0,9875940,36542000,522923000,0,8844230,2200660,4201420,5953760,0,9031100,46160,13364200,11607700,15350300,19082600,895669,4066440,0,101974000,11792800,19716600,5618380,8951710,1717000,520838,15350300,2132850,3450600,0,2023740,2769780,26035,55673500,68877300,15938400,0,8015330,1431260,4494160,3681310,43130600,11189800,1314370,0,255586000,34749200,301594000,1245350000,1305800,13507700,80124000,0
2017-04-20,0,24144400,0,6072750,62223000,0,33131500,0,9074460,8281890,19719900000,10713700,32272000,3946090,4063470,1503660,0,12672400,522642000,63237700,0,9469580,1539590,48850300,0,19433900,2324070,2771110,286485000,4373800000,0,5290600,2054970,59955700,0,2176560,48747600,17124500,4492790,5685680,1593610,0,0,7395190,4871940,18205400,4837780,0,12490000,40038000,488681000,0,7130100,2265840,5411650,6103200,0,9476700,80102,13922700,11371300,15569200,20890300,984562,3848070,0,97723100,11128000,19223200,5424090,5635340,2029840,745664,15569200,2165210,3345730,0,2789330,2685260,12769,56890200,67061700,16345300,0,8606950,1431410,4480150,3498600,45792400,10979700,1306210,0,292522000,33117900,292149000,1135700000,1459020,13832000,79776500,0
2017-04-21,0,22782000,0,6238080,61440400,0,33695600,0,8107320,7257800,20020700000,10512900,29288700,3687190,3725630,1709110,0,8979480,517733000,67042300,0,9429040,1341110,48022200,0,17133400,2370080,2346400,297930000,4512610000,0,4792230,2024970,57422100,0,2330810,50104200,16948100,3517180,5131640,1430950,0,0,7231280,6093930,17057500,4887810,0,13250200,38244100,522165000,0,6869470,787303,5196860,7729970,0,9234250,152775,16945500,11179200,15297700,19979900,971926,3483350,0,91442200,9561680,18618200,5155280,5269170,2020320,751549,15297700,2140040,3385660,0,2611890,2543990,22554,52199500,65806400,15590300,0,8386960,1486640,4166800,3160250,46138700,10714600,1345520,0,254881000,31349100,286297000,1126210000,1172260,12936000,76077100,0
2017-04-22,0,22691700,0,8756110,60365000,0,33506200,0,8502580,6216780,19913900000,10332500,30727100,3601990,3704460,1759640,0,9826700,513274000,70369300,0,9201720,1296870,49771600,0,17589600,2262050,2643120,289096000,4381290000,0,5042730,2160580,56940200,0,2150640,52163400,17626200,3011320,4909000,1671900,0,0,6046830,7543840,16753400,4581620,0,14750400,39982500,567234000,0,6168320,802713,4898300,7869310,0,8947150,93126,15373900,11449900,17425500,19652800,1095480,3622040,0,88029900,9494480,19327800,5254350,4775860,2063870,784941,17425500,2048140,3420150,7135520,2236020,1991480,30099,54848100,65383500,16410000,0,10290200,1659420,4463990,3487240,46081200,10014100,1277280,0,295305000,32279900,290548000,1254840000,986348,14569100,77370200,0
2017-04-23,0,18703500,0,12301000,61638000,0,31658300,0,8563440,6004010,20066200000,9931400,31928700,3552550,3534110,1895020,0,12593600,515838000,69918500,0,8585180,1313670,51021700,0,17591900,2113980,2483980,293703000,4420040000,0,5861670,2287480,55860800,0,1781070,50570100,18310600,3006610,4941430,1720410,0,0,6489760,6835330,16808300,4671180,0,16996800,38704200,663271000,0,6542890,734875,4530780,7963030,0,9034200,86420,15088300,11741300,15984500,20176300,1284190,3757630,0,76739800,8569170,19585700,5538920,5056350,1820180,661478,15984500,2348230,3729930,7712150,2224860,2193880,39431,52478600,62841800,15976800,0,9303860,1753820,4376720,3470830,47314100,9886300,1231390,0,288788000,32460900,288495000,1207680000,1156360,15969800,78715800,0
2017-04-24,0,17246100,0,11258900,59861300,0,28960200,0,8496780,6844620,19705400000,9990980,33116700,3441150,3440480,2616880,0,11215000,499641000,78587300,0,9225480,1272440,57331500,0,19661500,2069060,2333980,324863000,4446470000,0,5324780,2577590,58103000,0,1703580,58417900,23843900,2739640,4701390,1684560,0,0,6504050,6190950,16593500,4287710,0,19519400,38697400,709098000,0,5951030,556587,4551800,7481700,0,8853850,84857,14679300,12691900,16426300,20146100,1629070,3770870,0,58042000,8302080,20621300,4992710,5273040,2051260,690610,16426300,2120600,3764450,5232300,2361950,2309600,145242,53912800,57819900,16098200,0,8548640,1726940,4544080,3288830,56352200,9708360,1189540,0,282409000,32805200,283007000,1183370000,1297280,15078700,76673600,0
2017-04-25,0,18735800,0,10760100,59895000,0,31955100,0,8761120,5085510,20372300000,10129300,35825000,3882310,3459320,2288430,0,10627700,523445000,77983700,0,8908330,1333370,55755400,0,20412100,2168690,2720690,368833000,4557870000,0,5290890,2484280,58854300,0,1878800,58969700,25666400,3573670,4729830,1740150,0,0,5741240,6026600,16654100,4658190,0,20781800,41151200,760872000,0,5979060,1641010,4432910,8978500,0,8680300,62658,14455500,12461200,14905100,22163600,1497430,3705930,0,70585800,7609570,20309400,4991490,5729110,2113280,674252,14905100,2289980,3513430,5148170,2332920,2419710,36549,54297400,62331800,17237600,0,8732310,1676950,4422890,3345260,56225200,10458700,1204000,0,309660000,35863900,281316000,1189920000,1328240,14706000,78658500,0
2017-04-26,0,16874800,0,11059800,56757800,0,32373300,0,8879440,4891630,20627900000,9798410,34401100,3982370,3503050,2263660,0,10166900,522517000,70895400,0,8596780,1332050,58215800,0,20568700,2125150,2648620,361613000,4544370000,0,5556750,2691350,59310800,1960500,1853250,52581600,28705400,3536510,4785240,1656060,0,0,6881020,5776020,16334000,5144680,0,19653700,42104600,772651000,0,5586610,2500570,5394730,9856780,0,9173750,88811,15144400,13909100,16905400,24089200,1797360,3701340,0,66669800,7871700,22558000,5208290,5524380,2179620,740033,16905400,2220040,3543430,6848730,2336980,2400710,48022,52809300,58549900,20460600,0,8673120,1705070,4255940,3303720,54962500,10207600,1218790,0,336824000,35452800,282326000,1227080000,1190790,14940200,80642700,0
2017-04-27,0,15630800,0,10140000,49191200,0,32801300,0,9764530,6047850,20889200000,9755730,34120100,4013050,3718900,2185040,0,9614340,518868000,77547500,0,8323980,1329670,59886000,0,21330200,1993610,2919720,418466000,4809630000,0,6105240,2751720,58201600,2040650,1868510,50710000,30364300,3228740,4629650,1745550,0,0,6653170,6006780,15921300,5158290,0,19497200,49495200,754472000,0,7006620,553228,5055800,12178700,0,9219700,53956,15136800,17485300,16062300,27725800,1540370,3767750,0,65001600,8427050,28431100,5052070,6425160,2524880,815118,16062300,2208490,3633100,6450680,2321320,2366370,34662,55705100,62761900,21360300,0,8056320,1862620,4209250,3508080,55810900,10176300,1249800,0,449886000,35766700,279099000,1243640000,1199870,14777900,84612600,0
